"sg_uf";"cd_municipio";"nm_municipio";"nr_zona";"nr_secao";"qt_votos_presidente";"qt_votos_pre_22";"qt_votos_pre_13";"qt_votos_pre_outros";"qt_votos_governador";"url_tse"
"MA";"7200";"BERNARDO DO MEARIM";"67";"129";"161";"40";"109";"12";"160";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MA;ufbu=MA;mubu=7200;zn=67;se=129/dados-de-urna/boletim-de-urna"
"MA";"9210";"SÃO LUÍS";"89";"227";"348";"127";"171";"50";"339";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MA;ufbu=MA;mubu=9210;zn=89;se=227/dados-de-urna/boletim-de-urna"
"MA";"9210";"SÃO LUÍS";"89";"338";"333";"115";"160";"58";"327";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MA;ufbu=MA;mubu=9210;zn=89;se=338/dados-de-urna/boletim-de-urna"
"MA";"9210";"SÃO LUÍS";"10";"468";"281";"110";"140";"31";"280";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MA;ufbu=MA;mubu=9210;zn=10;se=468/dados-de-urna/boletim-de-urna"
"MA";"8575";"PASSAGEM FRANCA";"44";"41";"220";"53";"143";"24";"214";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MA;ufbu=MA;mubu=8575;zn=44;se=41/dados-de-urna/boletim-de-urna"
"MA";"9571";"SANTA INÊS";"57";"148";"291";"125";"141";"25";"288";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MA;ufbu=MA;mubu=9571;zn=57;se=148/dados-de-urna/boletim-de-urna"
"MA";"7692";"COROATÁ";"8";"146";"28";"1";"27";"0";"26";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MA;ufbu=MA;mubu=7692;zn=8;se=146/dados-de-urna/boletim-de-urna"
"MA";"7935";"GRAJAÚ";"15";"286";"277";"140";"125";"12";"276";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MA;ufbu=MA;mubu=7935;zn=15;se=286/dados-de-urna/boletim-de-urna"
"MG";"44458";"DIVINÓPOLIS";"103";"130";"312";"154";"128";"30";"304";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=44458;zn=103;se=130/dados-de-urna/boletim-de-urna"
"MG";"47333";"JUIZ DE FORA";"152";"469";"321";"88";"186";"47";"320";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=47333;zn=152;se=469/dados-de-urna/boletim-de-urna"
"MG";"54011";"UBERABA";"326";"172";"297";"161";"97";"39";"291";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54011;zn=326;se=172/dados-de-urna/boletim-de-urna"
"MG";"47333";"JUIZ DE FORA";"152";"464";"316";"92";"184";"40";"313";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=47333;zn=152;se=464/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"28";"273";"324";"140";"140";"44";"322";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=28;se=273/dados-de-urna/boletim-de-urna"
"MG";"47333";"JUIZ DE FORA";"152";"478";"324";"98";"190";"36";"323";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=47333;zn=152;se=478/dados-de-urna/boletim-de-urna"
"MG";"50350";"POÇOS DE CALDAS";"222";"53";"184";"109";"51";"24";"175";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=50350;zn=222;se=53/dados-de-urna/boletim-de-urna"
"MG";"48658";"MONTES CLAROS";"184";"6";"277";"162";"93";"22";"265";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=48658;zn=184;se=6/dados-de-urna/boletim-de-urna"
"MG";"48658";"MONTES CLAROS";"185";"142";"314";"159";"123";"32";"299";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=48658;zn=185;se=142/dados-de-urna/boletim-de-urna"
"MG";"48771";"MURIAÉ";"187";"250";"255";"112";"117";"26";"254";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=48771;zn=187;se=250/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"278";"482";"300";"174";"90";"36";"291";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=278;se=482/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"333";"309";"343";"132";"160";"51";"342";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=333;se=309/dados-de-urna/boletim-de-urna"
"MG";"47333";"JUIZ DE FORA";"349";"129";"305";"91";"176";"38";"304";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=47333;zn=349;se=129/dados-de-urna/boletim-de-urna"
"MG";"50350";"POÇOS DE CALDAS";"222";"305";"287";"142";"110";"35";"286";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=50350;zn=222;se=305/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"31";"254";"386";"156";"171";"59";"379";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=31;se=254/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"33";"118";"390";"209";"119";"62";"386";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=33;se=118/dados-de-urna/boletim-de-urna"
"MG";"45535";"GOVERNADOR VALADARES";"118";"63";"279";"163";"85";"31";"266";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=45535;zn=118;se=63/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"28";"131";"255";"98";"114";"43";"253";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=28;se=131/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"278";"353";"284";"115";"120";"49";"280";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=278;se=353/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"333";"229";"355";"151";"162";"42";"353";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=333;se=229/dados-de-urna/boletim-de-urna"
"MG";"40746";"SÃO JOÃO DO MANTENINHA";"169";"69";"168";"76";"76";"16";"167";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=40746;zn=169;se=69/dados-de-urna/boletim-de-urna"
"MG";"47333";"JUIZ DE FORA";"153";"402";"249";"112";"105";"32";"229";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=47333;zn=153;se=402/dados-de-urna/boletim-de-urna"
"MG";"51551";"SANTA LUZIA";"246";"252";"189";"78";"84";"27";"185";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=51551;zn=246;se=252/dados-de-urna/boletim-de-urna"
"MG";"50490";"POUSO ALEGRE";"227";"108";"222";"112";"83";"27";"174";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=50490;zn=227;se=108/dados-de-urna/boletim-de-urna"
"MG";"47333";"JUIZ DE FORA";"152";"293";"337";"123";"161";"53";"312";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=47333;zn=152;se=293/dados-de-urna/boletim-de-urna"
"MG";"53716";"TEÓFILO OTONI";"269";"58";"256";"111";"120";"25";"250";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=53716;zn=269;se=58/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"34";"290";"406";"206";"134";"66";"393";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=34;se=290/dados-de-urna/boletim-de-urna"
"MG";"51551";"SANTA LUZIA";"312";"55";"312";"136";"136";"40";"309";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=51551;zn=312;se=55/dados-de-urna/boletim-de-urna"
"MG";"52272";"SÃO FRANCISCO DO GLÓRIA";"69";"202";"269";"83";"158";"28";"268";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=52272;zn=69;se=202/dados-de-urna/boletim-de-urna"
"MG";"51616";"SANTA MARIA DO SALTO";"144";"56";"166";"49";"86";"31";"165";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=51616;zn=144;se=56/dados-de-urna/boletim-de-urna"
"MG";"49590";"PATOS DE MINAS";"330";"134";"271";"139";"101";"31";"262";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=49590;zn=330;se=134/dados-de-urna/boletim-de-urna"
"MG";"48852";"NANUQUE";"190";"119";"215";"56";"146";"13";"214";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=48852;zn=190;se=119/dados-de-urna/boletim-de-urna"
"MG";"40940";"JUVENÍLIA";"342";"59";"243";"73";"145";"25";"242";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=40940;zn=342;se=59/dados-de-urna/boletim-de-urna"
"MG";"44814";"ESMERALDAS";"108";"58";"275";"104";"131";"40";"274";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=44814;zn=108;se=58/dados-de-urna/boletim-de-urna"
"MG";"53716";"TEÓFILO OTONI";"269";"430";"212";"76";"113";"23";"203";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=53716;zn=269;se=430/dados-de-urna/boletim-de-urna"
"MG";"40606";"RIACHINHO";"329";"55";"177";"58";"104";"15";"176";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=40606;zn=329;se=55/dados-de-urna/boletim-de-urna"
"MG";"53856";"TRÊS CORAÇÕES";"272";"203";"153";"84";"43";"26";"152";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=53856;zn=272;se=203/dados-de-urna/boletim-de-urna"
"MG";"51950";"SANTA VITÓRIA";"308";"2";"201";"89";"100";"12";"200";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=51950;zn=308;se=2/dados-de-urna/boletim-de-urna"
"MG";"43710";"CONTAGEM";"93";"86";"279";"127";"118";"34";"264";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=43710;zn=93;se=86/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"26";"68";"384";"156";"163";"65";"376";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=26;se=68/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"34";"53";"304";"171";"99";"34";"298";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=34;se=53/dados-de-urna/boletim-de-urna"
"MG";"47333";"JUIZ DE FORA";"315";"287";"282";"114";"134";"34";"277";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=47333;zn=315;se=287/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"279";"468";"290";"112";"140";"38";"279";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=279;se=468/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"299";"359";"270";"115";"118";"37";"267";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=299;se=359/dados-de-urna/boletim-de-urna"
"MG";"51551";"SANTA LUZIA";"246";"324";"198";"50";"118";"30";"197";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=51551;zn=246;se=324/dados-de-urna/boletim-de-urna"
"MG";"45535";"GOVERNADOR VALADARES";"118";"275";"246";"158";"65";"23";"239";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=45535;zn=118;se=275/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"278";"485";"306";"200";"77";"29";"297";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=278;se=485/dados-de-urna/boletim-de-urna"
"MG";"48674";"MONTE SIÃO";"183";"16";"249";"169";"50";"30";"247";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=48674;zn=183;se=16/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"335";"135";"269";"109";"122";"38";"266";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=335;se=135/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"335";"143";"293";"134";"115";"44";"291";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=335;se=143/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"278";"339";"226";"140";"60";"26";"222";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=278;se=339/dados-de-urna/boletim-de-urna"
"MG";"43710";"CONTAGEM";"90";"248";"316";"106";"166";"44";"315";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=43710;zn=90;se=248/dados-de-urna/boletim-de-urna"
"MG";"50350";"POÇOS DE CALDAS";"222";"171";"298";"156";"98";"44";"296";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=50350;zn=222;se=171/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"26";"71";"373";"150";"174";"49";"367";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=26;se=71/dados-de-urna/boletim-de-urna"
"MG";"41149";"NOVA BELÉM";"169";"144";"167";"64";"79";"24";"166";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41149;zn=169;se=144/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"279";"607";"304";"190";"73";"41";"303";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=279;se=607/dados-de-urna/boletim-de-urna"
"MG";"44458";"DIVINÓPOLIS";"102";"126";"238";"125";"80";"33";"219";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=44458;zn=102;se=126/dados-de-urna/boletim-de-urna"
"MG";"53430";"SETE LAGOAS";"263";"208";"113";"66";"29";"18";"108";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=53430;zn=263;se=208/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"32";"254";"355";"146";"161";"48";"347";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=32;se=254/dados-de-urna/boletim-de-urna"
"MG";"49590";"PATOS DE MINAS";"330";"167";"312";"156";"114";"42";"306";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=49590;zn=330;se=167/dados-de-urna/boletim-de-urna"
"MG";"45535";"GOVERNADOR VALADARES";"118";"278";"117";"35";"74";"8";"103";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=45535;zn=118;se=278/dados-de-urna/boletim-de-urna"
"MG";"50490";"POUSO ALEGRE";"227";"103";"285";"150";"97";"38";"284";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=50490;zn=227;se=103/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"27";"475";"220";"92";"103";"25";"215";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=27;se=475/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"36";"343";"378";"175";"150";"53";"373";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=36;se=343/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"278";"523";"297";"166";"97";"34";"296";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=278;se=523/dados-de-urna/boletim-de-urna"
"MG";"50350";"POÇOS DE CALDAS";"222";"234";"311";"156";"109";"46";"309";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=50350;zn=222;se=234/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"31";"292";"386";"162";"169";"55";"384";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=31;se=292/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"314";"274";"319";"147";"124";"48";"311";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=314;se=274/dados-de-urna/boletim-de-urna"
"MG";"40371";"ALPINÓPOLIS";"10";"23";"160";"62";"76";"22";"159";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=40371;zn=10;se=23/dados-de-urna/boletim-de-urna"
"MG";"53716";"TEÓFILO OTONI";"269";"12";"172";"87";"69";"16";"171";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=53716;zn=269;se=12/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"279";"515";"282";"171";"71";"40";"276";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=279;se=515/dados-de-urna/boletim-de-urna"
"MG";"47333";"JUIZ DE FORA";"349";"398";"332";"118";"163";"51";"330";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=47333;zn=349;se=398/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"334";"250";"383";"185";"152";"46";"381";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=334;se=250/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"314";"15";"221";"87";"105";"29";"214";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=314;se=15/dados-de-urna/boletim-de-urna"
"MG";"47333";"JUIZ DE FORA";"152";"321";"294";"106";"152";"36";"285";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=47333;zn=152;se=321/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"31";"253";"410";"179";"154";"77";"408";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=31;se=253/dados-de-urna/boletim-de-urna"
"MG";"48658";"MONTES CLAROS";"185";"364";"321";"175";"108";"38";"311";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=48658;zn=185;se=364/dados-de-urna/boletim-de-urna"
"MG";"41548";"SÃO DOMINGOS DAS DORES";"128";"186";"169";"75";"75";"19";"168";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41548;zn=128;se=186/dados-de-urna/boletim-de-urna"
"MG";"45535";"GOVERNADOR VALADARES";"318";"265";"293";"180";"90";"23";"291";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=45535;zn=318;se=265/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"314";"232";"325";"136";"153";"36";"321";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=314;se=232/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"334";"109";"374";"202";"128";"44";"370";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=334;se=109/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"278";"639";"301";"189";"78";"34";"298";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=278;se=639/dados-de-urna/boletim-de-urna"
"MG";"48658";"MONTES CLAROS";"185";"70";"208";"113";"70";"25";"204";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=48658;zn=185;se=70/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"34";"361";"426";"266";"103";"57";"373";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=34;se=361/dados-de-urna/boletim-de-urna"
"MG";"48658";"MONTES CLAROS";"317";"427";"340";"151";"139";"50";"338";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=48658;zn=317;se=427/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"35";"43";"162";"92";"49";"21";"161";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=35;se=43/dados-de-urna/boletim-de-urna"
"MG";"45535";"GOVERNADOR VALADARES";"118";"179";"280";"180";"72";"28";"279";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=45535;zn=118;se=179/dados-de-urna/boletim-de-urna"
"MG";"54038";"UBERLÂNDIA";"279";"404";"306";"192";"82";"32";"302";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54038;zn=279;se=404/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"334";"114";"385";"184";"147";"54";"382";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=334;se=114/dados-de-urna/boletim-de-urna"
"MG";"47333";"JUIZ DE FORA";"152";"637";"320";"134";"146";"40";"312";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=47333;zn=152;se=637/dados-de-urna/boletim-de-urna"
"MG";"41696";"BOTUMIRIM";"120";"79";"183";"15";"144";"24";"182";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41696;zn=120;se=79/dados-de-urna/boletim-de-urna"
"MG";"43710";"CONTAGEM";"90";"282";"337";"159";"125";"53";"322";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=43710;zn=90;se=282/dados-de-urna/boletim-de-urna"
"MG";"43710";"CONTAGEM";"91";"179";"289";"128";"114";"47";"282";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=43710;zn=91;se=179/dados-de-urna/boletim-de-urna"
"MG";"45535";"GOVERNADOR VALADARES";"119";"432";"207";"116";"68";"23";"204";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=45535;zn=119;se=432/dados-de-urna/boletim-de-urna"
"MG";"43710";"CONTAGEM";"90";"465";"329";"162";"126";"41";"328";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=43710;zn=90;se=465/dados-de-urna/boletim-de-urna"
"MG";"41238";"BELO HORIZONTE";"30";"248";"302";"151";"106";"45";"301";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41238;zn=30;se=248/dados-de-urna/boletim-de-urna"
"MG";"45535";"GOVERNADOR VALADARES";"118";"273";"124";"73";"41";"10";"112";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=45535;zn=118;se=273/dados-de-urna/boletim-de-urna"
"MG";"54011";"UBERABA";"347";"74";"174";"67";"84";"23";"146";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54011;zn=347;se=74/dados-de-urna/boletim-de-urna"
"MG";"41637";"BONFINÓPOLIS DE MINAS";"329";"1";"235";"70";"150";"15";"234";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=41637;zn=329;se=1/dados-de-urna/boletim-de-urna"
"MG";"54135";"VARGINHA";"281";"133";"323";"181";"93";"49";"316";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=MG;ufbu=MG;mubu=54135;zn=281;se=133/dados-de-urna/boletim-de-urna"
